,machine_id,cpus,memory
2283,2849377,0.5,0.2493
2284,2849391,0.5,0.2493
2285,2849392,0.5,0.2493
2286,2849400,0.5,0.2493
2287,2849401,0.5,0.2493
2288,2849409,0.5,0.2493
2289,2849415,0.5,0.2493
2290,2849585,0.5,0.2493
2291,2849604,0.5,0.2493
2292,2849615,0.5,0.2493
2293,2849765,0.5,0.2493
2294,2849804,0.5,0.2493
2295,2850251,0.5,0.2493
2296,2850267,0.5,0.2493
2297,2850401,0.5,0.2493
2298,2850405,0.5,0.2493
2299,2850406,0.5,0.2493
2300,2850407,0.5,0.2493
2301,2850408,0.5,0.2493
2302,2850410,0.5,0.2493
2303,2850419,0.5,0.2493
2304,2850420,0.5,0.2493
2305,2850421,0.5,0.2493
2306,2850427,0.5,0.2493
2307,2850436,0.5,0.2493
2308,2850451,0.5,0.2493
2309,2851263,0.5,0.2493
2310,2851265,0.5,0.2493
2311,2851266,0.5,0.2493
2312,2851289,0.5,0.2493
2313,2851293,0.5,0.2493
2314,2851306,0.5,0.2493
2315,2851446,0.5,0.2493
2316,2851448,0.5,0.2493
2317,2851449,0.5,0.2493
2318,2851455,0.5,0.2493
2319,2851473,0.5,0.2493
2320,2851490,0.5,0.2493
2321,2851491,0.5,0.2493
2322,2851625,0.5,0.2493
2323,2851626,0.5,0.2493
2324,2851636,0.5,0.2493
2325,2851638,0.5,0.2493
2326,2851651,0.5,0.2493
2327,2851659,0.5,0.2493
2328,2851662,0.5,0.2493
2329,2851664,0.5,0.2493
2330,2851667,0.5,0.2493
2331,2851675,0.5,0.2493
2332,2851676,0.5,0.2493
2333,2851836,0.5,0.2493
2334,2851837,0.5,0.2493
2335,2851840,0.5,0.2493
2336,2851843,0.5,0.2493
2337,2851849,0.5,0.2493
2338,2851850,0.5,0.2493
2339,2851852,0.5,0.2493
2340,2851854,0.5,0.2493
2341,2851858,0.5,0.2493
2342,2851862,0.5,0.2493
2343,2851863,0.5,0.2493
2344,2851866,0.5,0.2493
2345,2851881,0.5,0.2493
2346,2852021,0.5,0.2493
2347,2852040,0.5,0.2493
2348,2852041,0.5,0.2493
2349,2852045,0.5,0.2493
2350,2852051,0.5,0.2493
2351,2852052,0.5,0.2493
2352,2852069,0.5,0.2493
2353,2852191,0.5,0.2493
2354,2852206,0.5,0.2493
2355,2852215,0.5,0.2493
2356,2852233,0.5,0.2493
2357,2852246,0.5,0.2493
2358,2852418,0.5,0.2493
2359,2852436,0.5,0.2493
2360,2852570,0.5,0.2493
2361,2852571,0.5,0.2493
2362,2852572,0.5,0.2493
2363,2852575,0.5,0.2493
2364,2852577,0.5,0.2493
2365,2852587,0.5,0.2493
2366,3724679,0.5,0.4995
2367,3733058,0.5,0.4995
2368,3735779,0.5,0.2493
2369,3826540,0.5,0.2493
2370,3826541,0.5,0.2493
2371,3826717,0.5,0.2493
2372,3826930,0.5,0.2493
2373,3827048,0.5,0.2493
2374,3827803,0.5,0.2493
2375,3827804,0.5,0.2493
2376,3827805,0.5,0.2493
2377,3827809,0.5,0.2493
2378,3828738,0.5,0.2493
2379,3828835,0.5,0.2493
2380,3828837,0.5,0.2493
2381,3828839,0.5,0.2493
2382,3828846,0.5,0.2493
2383,3828970,0.5,0.2493
2384,3828979,0.5,0.2493
2385,3828981,0.5,0.2493
2386,3828990,0.5,0.2493
2387,3829001,0.5,0.2493
2388,3829004,0.5,0.2493
2389,3829041,0.5,0.2493
2390,3829048,0.5,0.2493
2391,3829148,0.5,0.2493
2392,3829155,0.5,0.2493
2393,3829166,0.5,0.2493
2394,3829174,0.5,0.2493
2395,3829186,0.5,0.2493
2396,3829418,0.5,0.2493
2397,3829428,0.5,0.2493
2398,3829460,0.5,0.2493
2399,3829565,0.5,0.2493
2400,3829567,0.5,0.2493
2401,3829576,0.5,0.2493
2402,3829598,0.5,0.2493
2403,3829903,0.5,0.2493
2404,3829928,0.5,0.2493
2405,3829942,0.5,0.2493
2406,3832630,0.5,0.2493
2407,3832631,0.5,0.2493
2408,3832640,0.5,0.2493
2409,3870858,0.5,0.2493
2410,3936054,0.5,0.4995
2411,3936060,0.5,0.4995
2412,4251635,0.5,0.2493
2413,4261653,0.5,0.2493
2414,4279755,0.5,0.2493
2415,4377898,0.5,0.2493
2416,4388303,0.5,0.4995
2417,5512261,0.5,0.4995
2418,5573153,0.5,0.2493
2419,5771519,0.5,0.2493
2420,5771524,0.5,0.2493
2421,5771528,0.5,0.2493
2422,5771530,0.5,0.2493
2423,5771532,0.5,0.2493
2424,5771534,0.5,0.2493
2425,5771539,0.5,0.2493
2426,5771778,0.5,0.2493
2427,5771779,0.5,0.2493
2428,5771783,0.5,0.2493
2429,5771791,0.5,0.2493
2430,5771811,0.5,0.2493
2431,5771842,0.5,0.2493
2432,5772160,0.5,0.2493
2433,5772163,0.5,0.2493
2434,5772164,0.5,0.2493
2435,5772183,0.5,0.2493
2436,5773350,0.5,0.2493
2437,5773368,0.5,0.2493
2438,5773373,0.5,0.2493
2439,5773399,0.5,0.2493
2440,5773905,0.5,0.2493
2441,5773911,0.5,0.2493
2442,5773921,0.5,0.2493
2443,5773924,0.5,0.2493
2444,5773925,0.5,0.2493
2445,5773926,0.5,0.2493
2446,5773935,0.5,0.2493
2447,5774811,0.5,0.2493
2448,5774813,0.5,0.2493
2449,5774826,0.5,0.2493
2450,5780326,0.5,0.2493
2451,5780332,0.5,0.2493
2452,5780337,0.5,0.2493
2453,5780347,0.5,0.2493
2454,5780348,0.5,0.2493
2455,5780372,0.5,0.2493
2456,5780995,0.5,0.2493
2457,5781221,0.5,0.2493
2458,5781237,0.5,0.2493
2459,5781238,0.5,0.2493
2460,5781239,0.5,0.2493
2461,5781240,0.5,0.2493
2462,5781241,0.5,0.2493
2463,5781243,0.5,0.2493
2464,5781244,0.5,0.2493
2465,5781248,0.5,0.2493
2466,5781488,0.5,0.2493
2467,5781534,0.5,0.2493
2468,5781535,0.5,0.2493
2469,5781536,0.5,0.2493
2470,5781854,0.5,0.2493
2471,5781874,0.5,0.2493
2472,5781890,0.5,0.2493
2473,5781891,0.5,0.2493
2474,5781901,0.5,0.2493
2475,5781902,0.5,0.2493
2476,5781906,0.5,0.2493
2477,5781934,0.5,0.2493
2478,5782215,0.5,0.2493
2479,5782217,0.5,0.2493
2480,5782232,0.5,0.2493
2481,5782446,0.5,0.2493
2482,5782461,0.5,0.2493
2483,5782488,0.5,0.2493
2484,5782489,0.5,0.2493
2485,5782490,0.5,0.2493
2486,5782491,0.5,0.2493
2487,5782494,0.5,0.2493
2488,5782496,0.5,0.2493
2489,5782509,0.5,0.2493
2490,5782512,0.5,0.2493
2491,5782721,0.5,0.2493
2492,5782724,0.5,0.2493
2493,5782744,0.5,0.2493
2494,5782831,0.5,0.2493
2495,5782845,0.5,0.2493
2496,5782851,0.5,0.2493
2497,5783016,0.5,0.2493
2498,5783206,0.5,0.2493
2499,5783209,0.5,0.2493
2500,5783248,0.5,0.2493
2501,5783249,0.5,0.2493
2502,5784322,0.5,0.2493
2503,5788685,0.5,0.2493
2504,5788687,0.5,0.2493
2505,5788869,0.5,0.2493
2506,5788916,0.5,0.2493
2507,5788964,0.5,0.2493
2508,5788973,0.5,0.2493
2509,5792760,0.5,0.2493
2510,5792765,0.5,0.2493
2511,5792767,0.5,0.2493
2512,5792787,0.5,0.2493
2513,5793545,0.5,0.2493
2514,5793653,0.5,0.2493
2515,5795517,0.5,0.2493
2516,5796432,0.5,0.2493
2517,5796441,0.5,0.2493
2518,5796442,0.5,0.2493
2519,5796665,0.5,0.2493
2520,5796666,0.5,0.2493
2521,5796689,0.5,0.2493
2522,5924698,0.5,0.2493
2523,6483380,0.5,0.2493
2524,6498860,0.5,0.4995
2525,6562993,0.5,0.4995
2526,6562994,0.5,0.4995
2527,6563239,0.5,0.4995
2528,6563268,0.5,0.4995
2529,6563873,0.5,0.4995
2530,6563885,0.5,0.4995
2531,6563918,0.5,0.4995
2532,6564207,0.5,0.4995
2533,6564430,0.5,0.4995
2534,6564557,0.5,0.4995
2535,6564578,0.5,0.4995
2536,6564754,0.5,0.4995
2537,6564780,0.5,0.4995
2538,6564844,0.5,0.4995
2539,6564891,0.5,0.4995
2540,6564906,0.5,0.4995
2541,6564907,0.5,0.4995
2542,6564908,0.5,0.4995
2543,6564909,0.5,0.4995
2544,6564916,0.5,0.4995
2545,6564999,0.5,0.4995
2546,6565000,0.5,0.1241
2547,6565002,0.5,0.4995
2548,6565003,0.5,0.4995
2549,6565004,0.5,0.4995
2550,6565007,0.5,0.4995
2551,6565013,0.5,0.4995
2552,6565014,0.5,0.4995
2553,6565015,0.5,0.4995
2554,6565017,0.5,0.4995
2555,6565019,0.5,0.4995
2556,6565024,0.5,0.4995
2557,6565026,0.5,0.4995
2558,6565029,0.5,0.4995
2559,6565039,0.5,0.4995
2560,6565041,0.5,0.4995
2561,6565042,0.5,0.4995
2562,6565044,0.5,0.4995
2563,6565047,0.5,0.4995
2564,6565048,0.5,0.4995
2565,6565050,0.5,0.4995
2566,6565052,0.5,0.4995
2567,6565054,0.5,0.4995
2568,6565055,0.5,0.4995
2569,6565056,0.5,0.4995
2570,6565057,0.5,0.4995
2571,6565058,0.5,0.4995
2572,6565059,0.5,0.4995
2573,6565062,0.5,0.4995
2574,6565063,0.5,0.4995
2575,6565064,0.5,0.4995
2576,6565074,0.5,0.4995
2577,6565075,0.5,0.4995
2578,6565076,0.5,0.4995
2579,6565078,0.5,0.4995
2580,6565162,0.5,0.4995
2581,6565167,0.5,0.4995
2582,6565168,0.5,0.4995
2583,6565169,0.5,0.4995
2584,6565171,0.5,0.4995
2585,6565183,0.5,0.4995
2586,6565184,0.5,0.4995
2587,6565186,0.5,0.4995
2588,6565187,0.5,0.4995
2589,6565188,0.5,0.4995
2590,6565195,0.5,0.4995
2591,6565196,0.5,0.4995
2592,6565198,0.5,0.4995
2593,6565205,0.5,0.4995
2594,6565300,0.5,0.4995
2595,6565302,0.5,0.4995
2596,6565306,0.5,0.4995
2597,6565307,0.5,0.4995
2598,6565311,0.5,0.4995
2599,6565312,0.5,0.4995
2600,6565313,0.5,0.4995
2601,6565315,0.5,0.4995
2602,6565321,0.5,0.4995
2603,6565326,0.5,0.4995
2604,6565333,0.5,0.4995
2605,6565334,0.5,0.4995
2606,6565340,0.5,0.4995
2607,6565341,0.5,0.4995
2608,6565346,0.5,0.4995
2609,6565347,0.5,0.4995
2610,6565361,0.5,0.4995
2611,6565362,0.5,0.4995
2612,6565363,0.5,0.4995
2613,6565364,0.5,0.4995
2614,6565365,0.5,0.4995
2615,6565367,0.5,0.4995
2616,6565368,0.5,0.4995
2617,6565369,0.5,0.4995
2618,6565370,0.5,0.4995
2619,6565371,0.5,0.4995
2620,6565373,0.5,0.4995
2621,6565375,0.5,0.4995
2622,6565381,0.5,0.4995
2623,6565385,0.5,0.4995
2624,6565387,0.5,0.4995
2625,6565398,0.5,0.2493
2626,6565399,0.5,0.4995
2627,6565400,0.5,0.4995
2628,6565401,0.5,0.4995
2629,6565403,0.5,0.4995
2630,6565507,0.5,0.4995
2631,6565508,0.5,0.4995
2632,6565509,0.5,0.4995
2633,6565510,0.5,0.4995
2634,6565511,0.5,0.4995
2635,6565512,0.5,0.4995
2636,6565513,0.5,0.4995
2637,6565515,0.5,0.4995
2638,6565516,0.5,0.4995
2639,6565518,0.5,0.4995
2640,6565521,0.5,0.4995
2641,6565524,0.5,0.4995
2642,6565528,0.5,0.4995
2643,6565529,0.5,0.4995
2644,6565530,0.5,0.4995
2645,6565531,0.5,0.4995
2646,6565532,0.5,0.4995
2647,6565534,0.5,0.4995
2648,6566264,0.5,0.4995
2649,6566265,0.5,0.4995
2650,6566266,0.5,0.2493
2651,6566273,0.5,0.4995
2652,6566382,0.5,0.4995
2653,6566383,0.5,0.4995
2654,6566394,0.5,0.4995
2655,6566397,0.5,0.4995
2656,6566414,0.5,0.4995
2657,6566416,0.5,0.4995
2658,6566420,0.5,0.4995
2659,6566421,0.5,0.4995
2660,6566422,0.5,0.4995
2661,6566426,0.5,0.4995
2662,6566430,0.5,0.4995
2663,6566431,0.5,0.4995
2664,6566435,0.5,0.4995
2665,6566439,0.5,0.4995
2666,6566538,0.5,0.4995
2667,6566539,0.5,0.4995
2668,6566540,0.5,0.4995
2669,6566541,0.5,0.4995
2670,6566544,0.5,0.2493
2671,6566545,0.5,0.4995
2672,6566547,0.5,0.4995
2673,6566558,0.5,0.4995
2674,6566559,0.5,0.4995
2675,6566560,0.5,0.4995
2676,6566561,0.5,0.4995
2677,6566563,0.5,0.4995
2678,6566565,0.5,0.4995
2679,6566571,0.5,0.4995
2680,6566572,0.5,0.4995
2681,6566573,0.5,0.4995
2682,6566575,0.5,0.4995
2683,6566576,0.5,0.4995
2684,6566577,0.5,0.4995
2685,6566579,0.5,0.4995
2686,6566580,0.5,0.4995
2687,6566583,0.5,0.4995
2688,6566584,0.5,0.4995
2689,6566591,0.5,0.4995
2690,6566592,0.5,0.4995
2691,6566593,0.5,0.4995
2692,6566595,0.5,0.4995
2693,6566596,0.5,0.4995
2694,6566597,0.5,0.4995
2695,6566598,0.5,0.4995
2696,6566601,0.5,0.4995
2697,6566693,0.5,0.4995
2698,6566695,0.5,0.4995
2699,6566700,0.5,0.4995
2700,6566701,0.5,0.4995
2701,6566729,0.5,0.4995
2702,6566734,0.5,0.4995
2703,6566735,0.5,0.2493
2704,6566737,0.5,0.4995
2705,6566739,0.5,0.4995
2706,6566743,0.5,0.4995
2707,6566745,0.5,0.4995
2708,6566751,0.5,0.4995
2709,6566752,0.5,0.4995
2710,6566757,0.5,0.4995
2711,6566760,0.5,0.4995
2712,6566762,0.5,0.4995
2713,6566769,0.5,0.4995
2714,6566773,0.5,0.4995
2715,6566775,0.5,0.4995
2716,6566776,0.5,0.4995
2717,6566781,0.5,0.4995
2718,6566782,0.5,0.4995
2719,6566783,0.5,0.4995
2720,6566784,0.5,0.4995
2721,6566785,0.5,0.4995
2722,6566786,0.5,0.4995
2723,6566788,0.5,0.4995
2724,6566789,0.5,0.4995
2725,6566790,0.5,0.4995
2726,6566793,0.5,0.4995
2727,6566796,0.5,0.4995
2728,6566799,0.5,0.4995
2729,6566813,0.5,0.4995
2730,6566828,0.5,0.4995
2731,6566924,0.5,0.4995
2732,6566925,0.5,0.4995
2733,6566928,0.5,0.4995
2734,6566931,0.5,0.4995
2735,6566933,0.5,0.4995
2736,6566938,0.5,0.4995
2737,6566939,0.5,0.4995
2738,6566940,0.5,0.4995
2739,6566949,0.5,0.4995
2740,6566950,0.5,0.4995
2741,6566969,0.5,0.4995
2742,6566977,0.5,0.4995
2743,6567266,0.5,0.4995
2744,6567267,0.5,0.4995
2745,6567274,0.5,0.4995
2746,6567280,0.5,0.4995
2747,6567284,0.5,0.4995
2748,6567288,0.5,0.4995
2749,6567303,0.5,0.4995
2750,6567304,0.5,0.4995
2751,6567397,0.5,0.4995
2752,6567402,0.5,0.4995
2753,6567403,0.5,0.4995
2754,6567412,0.5,0.4995
2755,6567448,0.5,0.4995
2756,6567452,0.5,0.4995
2757,6567457,0.5,0.4995
2758,6567461,0.5,0.4995
2759,6567462,0.5,0.4995
2760,6567463,0.5,0.4995
2761,6567471,0.5,0.4995
2762,6567472,0.5,0.4995
2763,6567473,0.5,0.4995
2764,6567474,0.5,0.4995
2765,6567482,0.5,0.4995
2766,6567483,0.5,0.4995
2767,6567493,0.5,0.4995
2768,6567494,0.5,0.4995
2769,6567500,0.5,0.4995
2770,6567586,0.5,0.4995
2771,6567587,0.5,0.4995
2772,6567589,0.5,0.4995
2773,6567591,0.5,0.4995
2774,6567617,0.5,0.4995
2775,6567620,0.5,0.4995
2776,6567621,0.5,0.4995
2777,6567628,0.5,0.4995
2778,6567630,0.5,0.4995
2779,6567635,0.5,0.4995
2780,6567636,0.5,0.4995
2781,6567640,0.5,0.4995
2782,6567642,0.5,0.4995
2783,6567643,0.5,0.4995
2784,6567644,0.5,0.4995
2785,6567645,0.5,0.4995
2786,6567646,0.5,0.4995
2787,6567647,0.5,0.4995
2788,6567648,0.5,0.4995
2789,6567650,0.5,0.4995
2790,6567651,0.5,0.4995
2791,6567669,0.5,0.4995
2792,6567674,0.5,0.2493
2793,6567681,0.5,0.4995
2794,6567686,0.5,0.4995
2795,6567688,0.5,0.4995
2796,6567813,0.5,0.4995
2797,6567814,0.5,0.4995
2798,6567815,0.5,0.4995
2799,6567816,0.5,0.4995
2800,6567817,0.5,0.4995
2801,6567822,0.5,0.4995
2802,6567823,0.5,0.4995
2803,6567824,0.5,0.4995
2804,6567825,0.5,0.4995
2805,6567826,0.5,0.4995
2806,6567843,0.5,0.4995
2807,6567844,0.5,0.4995
2808,6567848,0.5,0.4995
2809,6567849,0.5,0.4995
2810,6567850,0.5,0.4995
2811,6567851,0.5,0.4995
2812,6567853,0.5,0.4995
2813,6567854,0.5,0.4995
2814,6567859,0.5,0.4995
2815,6567861,0.5,0.4995
2816,6567863,0.5,0.4995
2817,6567864,0.5,0.4995
2818,6567869,0.5,0.4995
2819,6567878,0.5,0.4995
2820,6567972,0.5,0.4995
2821,6567973,0.5,0.4995
2822,6567975,0.5,0.4995
2823,6567977,0.5,0.4995
2824,6567979,0.5,0.4995
2825,6567999,0.5,0.4995
2826,6568005,0.5,0.4995
2827,6568008,0.5,0.4995
2828,6568012,0.5,0.4995
2829,6568015,0.5,0.4995
2830,6568017,0.5,0.4995
2831,6568018,0.5,0.2493
2832,6568019,0.5,0.4995
2833,6568108,0.5,0.4995
2834,6568109,0.5,0.4995
2835,6568110,0.5,0.4995
2836,6568111,0.5,0.4995
2837,6568113,0.5,0.4995
2838,6568136,0.5,0.4995
2839,6568137,0.5,0.4995
2840,6568140,0.5,0.4995
2841,6568141,0.5,0.4995
2842,6568154,0.5,0.4995
2843,6568159,0.5,0.4995
2844,6568160,0.5,0.4995
2845,6568161,0.5,0.4995
2846,6568163,0.5,0.4995
2847,6568164,0.5,0.4995
2848,6568165,0.5,0.4995
2849,6568166,0.5,0.4995
2850,6568262,0.5,0.4995
2851,6568265,0.5,0.4995
2852,6568269,0.5,0.4995
2853,6568270,0.5,0.4995
2854,6568271,0.5,0.4995
2855,6568284,0.5,0.4995
2856,6568285,0.5,0.4995
2857,6568288,0.5,0.4995
2858,6568293,0.5,0.4995
2859,6568303,0.5,0.4995
2860,6568396,0.5,0.4995
2861,6568400,0.5,0.4995
2862,6568401,0.5,0.4995
2863,6568402,0.5,0.4995
2864,6568404,0.5,0.4995
2865,6568405,0.5,0.4995
2866,6568409,0.5,0.4995
2867,6568410,0.5,0.4995
2868,6568414,0.5,0.4995
2869,6568416,0.5,0.4995
2870,6568417,0.5,0.4995
2871,6568419,0.5,0.4995
2872,6568427,0.5,0.2493
2873,6568428,0.5,0.4995
2874,6568429,0.5,0.4995
2875,6568432,0.5,0.4995
2876,6568433,0.5,0.4995
2877,6568434,0.5,0.4995
2878,6568719,0.5,0.4995
2879,6568724,0.5,0.4995
2880,6568725,0.5,0.4995
2881,6569445,0.5,0.4995
2882,6569446,0.5,0.4995
2883,6569447,0.5,0.4995
2884,6569449,0.5,0.4995
2885,6569450,0.5,0.4995
2886,6569452,0.5,0.4995
2887,6569541,0.5,0.4995
2888,6569544,0.5,0.4995
2889,6569547,0.5,0.4995
2890,6569548,0.5,0.4995
2891,6569549,0.5,0.4995
2892,6569551,0.5,0.4995
2893,6569640,0.5,0.4995
2894,6569641,0.5,0.4995
2895,6569649,0.5,0.4995
2896,6569650,0.5,0.4995
2897,6569657,0.5,0.1241
2898,6569659,0.5,0.4995
2899,6569972,0.5,0.4995
2900,6570091,0.5,0.4995
2901,6570093,0.5,0.4995
2902,6570099,0.5,0.4995
2903,6570572,0.5,0.4995
2904,6570674,0.5,0.4995
2905,6570677,0.5,0.4995
2906,6570690,0.5,0.4995
2907,6570691,0.5,0.4995
2908,6570694,0.5,0.4995
2909,6570695,0.5,0.4995
2910,6570700,0.5,0.4995
2911,6570709,0.5,0.4995
2912,6570711,0.5,0.4995
2913,6570712,0.5,0.4995
2914,6570808,0.5,0.4995
2915,6570810,0.5,0.4995
2916,6570814,0.5,0.4995
2917,6570819,0.5,0.4995
2918,6571120,0.5,0.4995
2919,6571124,0.5,0.4995
2920,6571217,0.5,0.4995
2921,6571218,0.5,0.4995
2922,6571227,0.5,0.2493
2923,6571231,0.5,0.4995
2924,6571232,0.5,0.4995
2925,6571331,0.5,0.4995
2926,6595378,0.5,0.4995
2927,6595379,0.5,0.4995
2928,6595380,0.5,0.4995
2929,6595381,0.5,0.4995
2930,6595383,0.5,0.4995
2931,6596396,0.5,0.4995
2932,6596398,0.5,0.4995
2933,6606788,0.5,0.4995
2934,6607633,0.5,0.4995
2935,6607644,0.5,0.4995
2936,6607745,0.5,0.4995
2937,6607751,0.5,0.4995
2938,6607753,0.5,0.4995
2939,6607757,0.5,0.4995
2940,6607758,0.5,0.4995
2941,6607759,0.5,0.4995
2942,6607760,0.5,0.4995
2943,6607761,0.5,0.4995
2944,6607762,0.5,0.4995
2945,6607769,0.5,0.4995
2946,6607770,0.5,0.4995
2947,6607771,0.5,0.4995
2948,6607773,0.5,0.4995
2949,6607976,0.5,0.4995
2950,6607978,0.5,0.4995
2951,6607982,0.5,0.4995
2952,6607987,0.5,0.4995
2953,6607988,0.5,0.4995
2954,6607989,0.5,0.4995
2955,6607990,0.5,0.4995
2956,6607991,0.5,0.4995
2957,6607995,0.5,0.4995
2958,6608010,0.5,0.4995
2959,6608011,0.5,0.4995
2960,6608512,0.5,0.4995
2961,6608513,0.5,0.4995
2962,6608514,0.5,0.4995
2963,6608516,0.5,0.4995
2964,6608522,0.5,0.4995
2965,6608523,0.5,0.4995
2966,6608620,0.5,0.4995
2967,6608624,0.5,0.4995
2968,6608625,0.5,0.4995
2969,6608633,0.5,0.4995
2970,6608635,0.5,0.4995
2971,6608636,0.5,0.4995
2972,6608637,0.5,0.4995
2973,6608638,0.5,0.4995
2974,6608641,0.5,0.4995
2975,6608653,0.5,0.4995
2976,6608655,0.5,0.4995
2977,6608659,0.5,0.4995
2978,6608660,0.5,0.4995
2979,6608666,0.5,0.4995
2980,6608677,0.5,0.4995
2981,6608763,0.5,0.4995
2982,6608770,0.5,0.4995
2983,6608771,0.5,0.4995
2984,6608772,0.5,0.4995
2985,6608773,0.5,0.4995
2986,6608775,0.5,0.4995
2987,6608776,0.5,0.4995
2988,6608781,0.5,0.4995
2989,6608782,0.5,0.4995
2990,6608784,0.5,0.4995
2991,6608785,0.5,0.4995
2992,6608797,0.5,0.4995
2993,6608798,0.5,0.4995
2994,6608802,0.5,0.4995
2995,6608804,0.5,0.4995
2996,6608808,0.5,0.4995
2997,6608817,0.5,0.4995
2998,6608819,0.5,0.4995
2999,6609001,0.5,0.4995
3000,6609002,0.5,0.4995
3001,6609008,0.5,0.4995
3002,6639212,0.5,0.4995
3003,6639216,0.5,0.4995
3004,6639217,0.5,0.4995
3005,6639218,0.5,0.4995
3006,6639220,0.5,0.4995
3007,6639224,0.5,0.4995
3008,6639225,0.5,0.4995
3009,6639226,0.5,0.4995
3010,6639234,0.5,0.4995
3011,6639235,0.5,0.4995
3012,6639236,0.5,0.4995
3013,6639239,0.5,0.4995
3014,6639240,0.5,0.4995
3015,6640085,0.5,0.4995
3016,6640086,0.5,0.4995
3017,6640087,0.5,0.4995
3018,6640094,0.5,0.4995
3019,6640098,0.5,0.4995
3020,6640099,0.5,0.4995
3021,6640103,0.5,0.4995
3022,6640218,0.5,0.4995
3023,6640219,0.5,0.4995
3024,6640221,0.5,0.4995
3025,6640223,0.5,0.4995
3026,6640621,0.5,0.4995
3027,6640622,0.5,0.4995
3028,6640623,0.5,0.4995
3029,6640625,0.5,0.4995
3030,6640628,0.5,0.4995
3031,6640629,0.5,0.4995
3032,6640630,0.5,0.4995
3033,6640632,0.5,0.4995
3034,6640633,0.5,0.4995
3035,6640634,0.5,0.4995
3036,6640635,0.5,0.4995
3037,6640637,0.5,0.4995
3038,6640638,0.5,0.4995
3039,6640639,0.5,0.4995
3040,6640640,0.5,0.4995
3041,6640643,0.5,0.4995
3042,6640644,0.5,0.4995
3043,6640645,0.5,0.4995
3044,6640647,0.5,0.4995
3045,6640648,0.5,0.4995
3046,6640652,0.5,0.4995
3047,6640653,0.5,0.4995
3048,6640654,0.5,0.4995
3049,6640666,0.5,0.4995
3050,6640669,0.5,0.4995
3051,6640670,0.5,0.4995
3052,6641023,0.5,0.4995
3053,6641027,0.5,0.4995
3054,6641062,0.5,0.4995
3055,6641069,0.5,0.4995
3056,6641398,0.5,0.4995
3057,6641399,0.5,0.4995
3058,6641400,0.5,0.4995
3059,6641402,0.5,0.4995
3060,6641403,0.5,0.4995
3061,6641405,0.5,0.4995
3062,6641406,0.5,0.4995
3063,6641413,0.5,0.4995
3064,6641417,0.5,0.4995
3065,6641418,0.5,0.4995
3066,6641420,0.5,0.4995
3067,6641421,0.5,0.4995
3068,6641425,0.5,0.4995
3069,6641427,0.5,0.4995
3070,6641428,0.5,0.4995
3071,6641434,0.5,0.4995
3072,6641438,0.5,0.4995
3073,6641441,0.5,0.4995
3074,6641442,0.5,0.4995
3075,6641444,0.5,0.4995
3076,6641445,0.5,0.4995
3077,6641446,0.5,0.2493
3078,6641447,0.5,0.4995
3079,6641448,0.5,0.4995
3080,6641547,0.5,0.4995
3081,6641548,0.5,0.4995
3082,6641549,0.5,0.4995
3083,6641550,0.5,0.4995
3084,6641551,0.5,0.4995
3085,6641552,0.5,0.4995
3086,6641553,0.5,0.4995
3087,6641554,0.5,0.4995
3088,6641555,0.5,0.4995
3089,6641556,0.5,0.4995
3090,6641557,0.5,0.4995
3091,6641558,0.5,0.4995
3092,6641572,0.5,0.4995
3093,6641575,0.5,0.4995
3094,6641576,0.5,0.4995
3095,6641577,0.5,0.4995
3096,6641580,0.5,0.4995
3097,6641699,0.5,0.4995
3098,6641711,0.5,0.4995
3099,6641712,0.5,0.4995
3100,6641713,0.5,0.4995
3101,6641714,0.5,0.4995
3102,6648741,0.5,0.4995
3103,6648746,0.5,0.4995
3104,6648747,0.5,0.4995
3105,6648748,0.5,0.4995
3106,6648750,0.5,0.4995
3107,6648751,0.5,0.4995
3108,6648752,0.5,0.4995
3109,6648753,0.5,0.4995
3110,6648754,0.5,0.4995
3111,6648755,0.5,0.4995
3112,6648756,0.5,0.4995
3113,6648757,0.5,0.4995
3114,6653170,0.5,0.4995
3115,6653711,0.5,0.2493
3116,6653713,0.5,0.2493
3117,6657827,0.5,0.4995
3118,6658177,0.5,0.4995
3119,6658181,0.5,0.4995
3120,6658390,0.5,0.4995
3121,6659473,0.5,0.4995
3122,6659989,0.5,0.4995
3123,6683977,0.5,0.4995
3124,6889228,0.5,0.4995
3125,6889358,0.5,0.4995
3126,6891495,0.5,0.4995
3127,6897117,0.5,0.4995
3128,6898788,0.5,0.4995
3129,6898804,0.5,0.4995
3130,6899129,0.5,0.4995
3131,6899143,0.5,0.4995
3132,6912420,0.5,0.4995
3133,6949984,0.5,0.4995
3134,6949985,0.5,0.4995
3135,6955599,0.5,0.4995
3136,6955600,0.5,0.4995
3137,6955603,0.5,0.4995
3138,6955604,0.5,0.4995
3139,6955698,0.5,0.4995
3140,6955706,0.5,0.4995
3141,6955717,0.5,0.4995
3142,6955723,0.5,0.4995
3143,6955737,0.5,0.4995
3144,6955738,0.5,0.4995
3145,6955745,0.5,0.4995
3146,6955755,0.5,0.4995
3147,6963258,0.5,0.4995
3148,7110962,0.5,0.4995
3149,7111391,0.5,0.4995
3150,7124409,0.5,0.4995
3151,7195344,0.5,0.4995
3152,7195345,0.5,0.4995
3153,7195346,0.5,0.4995
3154,7195347,0.5,0.4995
3155,7195364,0.5,0.2493
3156,7201081,0.5,0.4995
